OBJECTID,type,subtype,x,y,TAZ
10252,2, Restaurants,46.7539267,24.8045465,729
10253,1, Hotels and Furnished Apartments,46.7477405,24.7482768,132
10254,5, Mosques,46.6805684,24.7728314,64
10255,3, Shopping and Services,46.7459005,24.747971,132
10256,2, Restaurants,46.7441072,24.75168,132
10257,2, Restaurants,46.6143641,24.5783153,1399
10258,3, Shopping and Services,46.7525421,24.7417925,912
10259,2, Restaurants,46.6131023,24.5719655,1399
10260,5, Governmental Authorities,46.6614487,24.7688216,584
10261,5, Mosques,46.6616014,24.770497,584
10262,2, Restaurants,46.6952276,24.6754138,109
10263,2, Restaurants,46.7789876,24.6788461,945
10264,2, Restaurants,46.6084723,24.574559,1399
10265,3, Shopping and Services,46.769388,24.7030001,252
10266,2, Restaurants,46.6160848,24.5703535,1399
10267,1, Hotels and Furnished Apartments,46.615957,24.5705377,1399
10268,3, Shopping and Services,46.7700015,24.7020517,252
10269,3, Shopping and Services,46.7466821,24.753406,132
10270,1, Hotels and Furnished Apartments,46.732327,24.7644499,758
10271,0, Other,46.7765673,24.8162553,446
10272,4, Entertainment,46.745305,24.8008847,123
10273,3, Shopping and Services,46.7761056,24.8169131,446
10274,5, Mosques,46.6825575,24.7768336,597
10275,3, Shopping and Services,46.6723936,24.7702437,713
10276,3, Shopping and Services,46.8322109,24.7561988,492
10277,2, Restaurants,46.6365533,24.5727599,163
10278,2, Restaurants,46.6311931,24.5792106,163
10279,6, Private Schools,46.6405685,24.5688293,163
10280,4, Entertainment,46.7443539,24.7017675,251
10281,4, Entertainment,46.7448827,24.702215,251
10282,5, Mosques,46.7534339,24.7563359,132
10283,1, Hotels and Furnished Apartments,46.7354738,24.7920067,727
10284,1, Hotels and Furnished Apartments,46.7336329,24.7960412,727
10285,2, Restaurants,46.7419625,24.7995491,123
10286,2, Restaurants,46.7762973,24.8166106,446
10287,2, Restaurants,46.8331979,24.7587372,492
10288,3, Shopping and Services,46.6848571,24.7555272,754
10289,3, Shopping and Services,46.6276077,24.5839693,471
10290,2, Restaurants,46.628945,24.5822552,471
10291,2, Restaurants,46.764095,24.8475237,444
10292,2, Restaurants,46.6952816,24.545412,386
10293,6, Government Schools,46.6641597,24.5758929,1411
10294,2, Restaurants,46.6816102,24.6869409,872
10295,5, Governmental Authorities,46.7071311,24.564223,1431
10296,5, Governmental Authorities,46.6686847,24.7183518,787
10297,2, Restaurants,46.6750737,24.7076989,86
10298,5, Banks,46.6771146,24.7039111,830
10299,1, Hotels and Furnished Apartments,46.6132565,24.571772,1399
10300,2, Restaurants,46.7790128,24.678751,945
10301,5, Mosques,46.7090602,24.7874444,56
10302,1, Hotels and Furnished Apartments,46.7319222,24.7982843,608
10303,4, Entertainment,46.7367097,24.7986351,608
10304,3, Shopping and Services,46.6769148,24.7113146,832
10305,3, Shopping and Services,46.6773215,24.7096307,832
10306,3, Shopping and Services,46.677051,24.7093539,86
10307,4, Entertainment,46.7475495,24.8030005,123
10308,4, Entertainment,46.6720677,24.7728589,54
10309,5, Banks,46.7021607,24.7827604,722
10310,3, Shopping and Services,46.7404856,24.7588659,889
10311,1, Hotels and Furnished Apartments,46.7368081,24.7868405,726
10312,5, Mosques,46.6796213,24.7783608,597
10313,1, Hotels and Furnished Apartments,46.6744337,24.770196,715
10314,2, Restaurants,46.675236,24.7714895,715
10315,1, Hotels and Furnished Apartments,46.76675,24.809948,733
10316,5, Banks,46.6917073,24.7783985,721
10317,5, Banks,46.6922468,24.7786204,721
10318,5, Banks,46.6927848,24.7787339,721
10319,3, Shopping and Services,46.7509038,24.7560089,132
10320,0, Other,46.7460869,24.7537944,132
10321,3, Shopping and Services,46.7459437,24.7539406,132
10322,1, Hotels and Furnished Apartments,46.7441533,24.753124,132
10323,5, Mosques,46.666536,24.7693136,584
10324,2, Restaurants,46.7561764,24.7667158,760
10325,6, Training Centers,46.6988619,24.820122,439
10326,5, Governmental Authorities,46.8121799,24.9208546,695
10327,2, Restaurants,46.7962343,24.8636194,451
10328,3, Shopping and Services,46.8010113,24.8217613,454
10329,2, Restaurants,46.8005832,24.822254,454
10330,2, Restaurants,46.8002306,24.822502,454
10331,2, Restaurants,46.8010458,24.8220949,454
10332,2, Restaurants,46.8009128,24.8217895,454
10333,2, Restaurants,46.8012118,24.8212623,454
10334,6, Medical Centers,46.7061649,24.6849348,110
10335,6, Clinics,46.8161006,24.7412004,359
10336,2, Restaurants,46.6721996,24.7503985,736
10337,3, Shopping and Services,46.6739748,24.7511326,736
10338,4, Entertainment,46.6893282,24.687335,877
10339,5, Mosques,46.6671156,24.56868,1417
10340,1, Hotels and Furnished Apartments,46.6780758,24.5743232,167
10341,3, Shopping and Services,46.6814206,24.5763806,167
10342,1, Hotels and Furnished Apartments,46.6772487,24.5737456,167
10343,4, Entertainment,46.6811935,24.5756428,167
10344,2, Restaurants,46.7331664,24.6030336,1309
10345,3, Shopping and Services,46.7335458,24.6040495,1309
10346,2, Restaurants,46.731216,24.6026678,340
10347,3, Shopping and Services,46.7484841,24.6003103,1317
10348,6, Training Centers,46.6652798,24.5682443,1417
10349,3, Shopping and Services,46.6563161,24.5675825,484
10350,2, Restaurants,46.6911504,24.6838271,102
10351,1, Hotels and Furnished Apartments,46.6976081,24.7794084,721
10352,2, Restaurants,46.7403867,24.8002062,608
10353,2, Restaurants,46.7400658,24.8000181,727
10354,2, Restaurants,46.7398165,24.7999623,608
10355,2, Restaurants,46.739956,24.799902,727
10356,3, Shopping and Services,46.685366,24.6947538,859
10357,3, Shopping and Services,46.6850847,24.6956959,859
10358,4, Entertainment,46.6894791,24.6868909,877
10359,2, Restaurants,46.7037787,24.5559477,387
10360,4, Entertainment,46.795978,24.6218392,400
10361,6, Government Schools,46.7548261,24.6076964,1463
10362,5, Mosques,46.7719282,24.6918471,262
10363,3, Shopping and Services,46.7436676,24.596204,1321
10364,0, Other,46.7335077,24.5919695,390
10365,5, Banks,46.6713608,24.7640028,706
10366,5, Banks,46.6689907,24.6975687,34
10367,5, Banks,46.6726574,24.5521453,382
10368,6, Private Schools,46.6462887,24.8002511,582
10369,2, Restaurants,46.6336896,24.5767638,163
10370,5, Banks,46.6757714,24.6843562,38
10371,5, Banks,46.7041253,24.7037557,865
10372,5, Banks,46.7890016,24.778985,897
10373,6, Universities and Colleges,46.6778419,24.7944924,590
10374,2, Restaurants,46.7552959,24.7659768,888
10375,5, Banks,46.7111561,24.7464533,80
10376,2, Restaurants,46.7743495,24.8527944,444
10377,2, Restaurants,46.7976203,24.8643521,451
10378,4, Entertainment,46.8035476,24.8636667,451
10379,4, Entertainment,46.7657831,24.8480838,444
10380,4, Entertainment,46.8096103,24.8110673,454
10381,4, Entertainment,46.8097327,24.8106415,454
10382,4, Entertainment,46.7668702,24.81175,442
10383,1, Hotels and Furnished Apartments,46.7357979,24.5919251,390
10384,2, Restaurants,46.7469115,24.5994167,1322
10385,2, Restaurants,46.6529972,24.5659441,1417
10386,1, Hotels and Furnished Apartments,46.6529539,24.5660258,1417
10387,5, Governmental Authorities,46.6698984,24.5677892,1417
10388,4, Entertainment,46.6745004,24.7512937,736
10389,5, Mosques,46.6523737,24.5672398,484
10390,4, Entertainment,46.6668234,24.5670625,1417
10391,4, Entertainment,46.7384852,24.593465,1321
10392,2, Restaurants,46.741757,24.5951427,1321
10393,2, Restaurants,46.6850824,24.5807277,167
10394,4, Entertainment,46.6664732,24.5667143,1417
10395,5, Banks,46.7389816,24.7996289,608
10396,2, Restaurants,46.5931268,24.5888369,1387
10397,4, Entertainment,46.7675891,24.7042063,1404
10398,3, Shopping and Services,46.7678173,24.7052352,1404
10399,3, Shopping and Services,46.7765096,24.6901046,355
10400,3, Shopping and Services,46.7767129,24.6896711,355
10401,3, Shopping and Services,46.6002774,24.5846506,469
10402,3, Shopping and Services,46.7472668,24.7454203,132
10403,2, Restaurants,46.6284313,24.5645751,470
10404,5, Banks,46.7683324,24.6928939,262
10405,3, Shopping and Services,46.7933916,24.6542145,949
10406,6, Clinics,46.6792181,24.6976713,33
10407,5, Governmental Authorities,46.6819033,24.6957993,98
10408,3, Shopping and Services,46.6863594,24.5662311,383
10409,1, Hotels and Furnished Apartments,46.8201304,24.7925041,903
10410,1, Hotels and Furnished Apartments,46.8209556,24.7914468,903
10411,5, Mosques,46.8228045,24.7887068,903
10412,4, Entertainment,46.8207339,24.7918377,903
10413,4, Entertainment,46.8090291,24.7648678,906
10414,3, Shopping and Services,46.8128663,24.7608399,908
10415,6, Private Schools,46.6733727,24.700084,839
10416,4, Entertainment,46.8022594,24.8170967,735
10417,3, Shopping and Services,46.8285041,24.7801688,911
10418,3, Shopping and Services,46.827256,24.7793444,911
10419,6, Universities and Colleges,46.6764299,24.79319,590
10420,3, Shopping and Services,46.8133242,24.7590107,907
10421,5, Postal and Cargo Offices,46.750543,24.5971173,1317
10422,3, Shopping and Services,46.7308107,24.5918651,1365
10423,3, Shopping and Services,46.7310506,24.5935146,1365
10424,3, Shopping and Services,46.7306157,24.5934835,341
10425,6, Medical Centers,46.7618739,24.7640668,888
10426,5, Banks,46.6723634,24.6925924,837
10427,0, Other,46.6627688,24.7811176,586
10428,2, Restaurants,46.6578984,24.724128,784
10429,5, Governmental Authorities,46.6638615,24.7666505,708
10430,3, Shopping and Services,46.6583033,24.7643376,677
10431,2, Restaurants,46.6615809,24.7646895,708
10432,0, Other,46.7347801,24.5997466,1311
10433,2, Restaurants,46.6872501,24.5811368,167
10434,2, Restaurants,46.731873,24.6023352,340
10435,2, Restaurants,46.7406934,24.5946313,1321
10436,3, Shopping and Services,46.738384,24.5947212,1321
10437,1, Hotels and Furnished Apartments,46.7410486,24.5974712,1308
10438,1, Hotels and Furnished Apartments,46.7369337,24.5983855,1314
10439,3, Shopping and Services,46.7489245,24.6007386,1317
10440,0, Other,46.6685655,24.570393,167
10441,6, Clinics,46.7013552,24.7627532,83
10442,2, Restaurants,46.6502054,24.5642185,1417
10443,5, Banks,46.7024417,24.7630772,83
10444,0, Other,46.6620463,24.7571679,703
10445,2, Restaurants,46.6637178,24.7568401,711
10446,2, Restaurants,46.7051834,24.5574373,387
10447,3, Shopping and Services,46.7695904,24.6934976,252
10448,3, Shopping and Services,46.793467,24.654349,949
10449,3, Shopping and Services,46.7677679,24.6927223,262
10450,3, Shopping and Services,46.7928913,24.6543311,949
10451,2, Restaurants,46.692602,24.5437808,386
10452,6, Training Centers,46.7785323,24.674958,929
10453,6, Government Schools,46.6253149,24.5665522,470
10454,3, Shopping and Services,46.7556816,24.7260055,821
10455,2, Restaurants,46.7842608,24.6580113,271
10456,2, Restaurants,46.8275052,24.7794858,911
10457,4, Entertainment,46.8390007,24.7711023,459
10458,5, Banks,46.8289351,24.7805608,911
10459,3, Shopping and Services,46.8158922,24.7567947,146
10460,4, Entertainment,46.7637619,24.8108838,442
10461,4, Entertainment,46.7668403,24.814522,442
10462,4, Entertainment,46.7671496,24.8154122,442
10463,0, Other,46.7328947,24.5919134,1365
10464,5, Mosques,46.8333311,24.7768957,459
10465,1, Hotels and Furnished Apartments,46.8281729,24.7791617,911
10466,6, Training Centers,46.8175599,24.7545355,146
10467,0, Other,46.7334683,24.591979,390
10468,4, Entertainment,46.6586226,24.7645507,677
10469,3, Shopping and Services,46.6551302,24.76291,677
10470,6, Clinics,46.8084151,24.7654801,906
10471,3, Shopping and Services,46.8163669,24.7561209,146
10472,2, Restaurants,46.8099754,24.7646668,908
10473,3, Shopping and Services,46.8159579,24.7565502,146
10474,2, Restaurants,46.74948,24.5994952,1317
10475,5, Postal and Cargo Offices,46.7495958,24.5993042,1317
10476,0, Other,46.7334185,24.5919435,389
10477,5, Mosques,46.7439842,24.5962545,1321
10478,2, Restaurants,46.6583753,24.7243123,784
10479,3, Shopping and Services,46.6582661,24.7242774,784
10480,4, Entertainment,46.6674177,24.5678166,1417
10481,3, Shopping and Services,46.7490941,24.600863,1317
10482,6, Training Centers,46.6902149,24.5842817,1480
10483,3, Shopping and Services,46.7301607,24.6041968,1364
10484,4, Entertainment,46.6878174,24.5807332,167
10485,0, Other,46.670212,24.5709706,167
10486,5, Governmental Authorities,46.6867702,24.5806908,167
10487,1, Hotels and Furnished Apartments,46.6870806,24.5810123,167
10488,5, Mosques,46.7468211,24.5857935,1316
10489,2, Restaurants,46.6906127,24.584494,1480
10490,4, Entertainment,46.6746003,24.5720776,167
10491,1, Hotels and Furnished Apartments,46.673496,24.5714398,167
10492,5, Mosques,46.5963867,24.5914321,1372
10493,2, Restaurants,46.59696,24.5944462,156
10494,3, Shopping and Services,46.7838917,24.660494,271
10495,3, Shopping and Services,46.7771017,24.6816379,263
10496,2, Restaurants,46.6631383,24.7576343,61
10497,1, Hotels and Furnished Apartments,46.8096092,24.8069053,769
10498,2, Restaurants,46.691038,24.5454236,384
10499,1, Hotels and Furnished Apartments,46.7583167,24.6036153,1320
10500,3, Shopping and Services,46.7925009,24.6554417,949
10501,2, Restaurants,46.6637105,24.5836447,165
10502,3, Shopping and Services,46.6810892,24.6938627,842
10503,5, Banks,46.6811342,24.6934401,842
10504,2, Restaurants,46.8287836,24.780346,911
10505,0, Other,46.679844,24.6984678,98
10506,2, Restaurants,46.7016538,24.6619899,1068
10507,3, Shopping and Services,46.6644953,24.7667247,708
10508,3, Shopping and Services,46.7555499,24.5978716,1320
10509,0, Other,46.7331496,24.5924973,1365
10510,2, Restaurants,46.742982,24.5958959,1321
10511,2, Restaurants,46.6702755,24.7101676,826
10512,2, Restaurants,46.6688059,24.7103916,826
10513,3, Shopping and Services,46.7308328,24.5920364,1365
10514,5, Postal and Cargo Offices,46.7456231,24.5969488,1322
10515,6, Training Centers,46.7535705,24.7297026,816
10516,1, Hotels and Furnished Apartments,46.7561094,24.5983345,1320
10517,2, Restaurants,46.6190982,24.746903,13
10518,2, Restaurants,46.6202799,24.7452537,13
10519,2, Restaurants,46.6203613,24.7451942,13
10520,5, Governmental Authorities,46.721048,24.6929629,1118
10521,3, Shopping and Services,46.8269579,24.7792488,911
10522,1, Hotels and Furnished Apartments,46.7040671,24.6839926,110
10523,4, Entertainment,46.7041357,24.6839557,110
10524,6, Medical Centers,46.6819735,24.6752581,1025
10525,3, Shopping and Services,46.7025656,24.6833054,110
10526,5, Governmental Authorities,46.7498216,24.7069043,253
10527,2, Restaurants,46.7133055,24.6889976,1042
10528,4, Entertainment,46.6850104,24.5805118,167
10529,1, Hotels and Furnished Apartments,46.6893183,24.5836869,1480
10530,1, Hotels and Furnished Apartments,46.6823025,24.7007787,88
10531,0, Other,46.678341,24.7085878,832
10532,1, Hotels and Furnished Apartments,46.6785332,24.7082742,87
10533,5, Banks,46.6752829,24.7152987,78
10534,2, Restaurants,46.7412285,24.5947696,1321
10535,2, Restaurants,46.7421564,24.5954631,1321
10536,3, Shopping and Services,46.7429412,24.5929531,1321
10537,5, Mosques,46.6790374,24.5738791,167
10538,3, Shopping and Services,46.7403847,24.5958718,1321
10539,4, Entertainment,46.7555769,24.5976817,1317
10540,5, Banks,46.6823085,24.6911991,35
10541,6, Medical Centers,46.7561315,24.7248717,821
10542,2, Restaurants,46.5864054,24.5962282,467
10543,1, Hotels and Furnished Apartments,46.7651821,24.7270722,136
10544,3, Shopping and Services,46.7077027,24.5604628,387
10545,2, Restaurants,46.7024446,24.5552404,387
10546,3, Shopping and Services,46.6037449,24.5799908,1390
10547,4, Entertainment,46.7752201,24.6809921,263
10548,5, Banks,46.770245,24.7041525,351
10549,5, Governmental Authorities,46.7559676,24.7206347,821
10550,4, Entertainment,46.7573763,24.6036263,1320
10551,5, Mosques,46.6922661,24.5448545,384
10552,2, Restaurants,46.6201868,24.7451238,13
10553,4, Entertainment,46.7758109,24.8137567,732
10554,2, Restaurants,46.6201483,24.7451604,13
10555,2, Restaurants,46.6559703,24.7233367,784
10556,3, Shopping and Services,46.7183183,24.7575577,756
10557,2, Restaurants,46.6572718,24.7238369,784
10558,5, Banks,46.6635078,24.7794301,586
10559,5, Banks,46.6637453,24.7794455,599
10560,5, Mosques,46.8020473,24.815429,735
10561,1, Hotels and Furnished Apartments,46.8239236,24.7874653,903
10562,0, Other,46.6854588,24.5653203,383
10563,4, Entertainment,46.6741136,24.5540162,382
10564,6, Government Schools,46.6758468,24.7003363,839
10565,5, Banks,46.6624187,24.7815639,586
10566,2, Restaurants,46.6569635,24.7236959,784
10567,3, Shopping and Services,46.6520621,24.7634405,585
10568,1, Hotels and Furnished Apartments,46.8024379,24.8164445,735
10569,6, Clinics,46.6187146,24.5954508,1391
10570,2, Restaurants,46.735043,24.6795478,1151
10571,3, Shopping and Services,46.7932497,24.7325646,916
10572,5, Governmental Authorities,46.7534439,24.7093809,822
10573,2, Restaurants,46.7833261,24.7277806,913
10574,2, Restaurants,46.784138,24.7285654,138
10575,2, Restaurants,46.7812629,24.7265773,913
10576,1, Hotels and Furnished Apartments,46.7564363,24.6033597,1320
10577,3, Shopping and Services,46.7304156,24.5904251,389
10578,3, Shopping and Services,46.7317893,24.5912309,1365
10579,1, Hotels and Furnished Apartments,46.7552206,24.5983269,1317
10580,1, Hotels and Furnished Apartments,46.746952,24.5994884,1322
10581,2, Restaurants,46.677428,24.57387,167
10582,2, Restaurants,46.6795391,24.5752188,167
10583,6, Training Centers,46.6792867,24.5762871,167
10584,6, Medical Centers,46.7390612,24.5929889,1321
10585,2, Restaurants,46.6960547,24.7603846,83
10586,6, Medical Centers,46.7219834,24.7713202,757
10587,3, Shopping and Services,46.6499293,24.5640545,1417
10588,6, Government Schools,46.7552636,24.6063618,1463
10589,6, Private Schools,46.7687493,24.6913609,262
10590,6, Government Schools,46.7721892,24.6848876,925
10591,5, Governmental Authorities,46.6818536,24.6925112,842
10592,2, Restaurants,46.7067092,24.5496011,387
10593,3, Shopping and Services,46.707097,24.5612033,387
10594,3, Shopping and Services,46.7061269,24.5599592,387
